id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
417892,Caprimulgus,macrurus,,Large-tailed Nightjar,Ross Gallardy,Indonesia,"Seram Utara, Kabupaten Maluku Tengah, Maluku",-3.1692,129.4714,2400,song,//www.xeno-canto.org/417892,//www.xeno-canto.org/417892/download,XC417892-LargeTailedNightjar_Seram_083017_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:31,04:00,2017-08-30,2018-06-01,[''],,yes,no
408393,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Rolf A. de By,Papua New Guinea,"Varirata National Park, Central Province",-9.4667,147.3834,850,song,//www.xeno-canto.org/408393,//www.xeno-canto.org/408393/download,XC408393-028_2017-06-20_LargetailedNightjar_VarirataNP.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:01,06:07,2007-06-20,2018-04-01,[''],,no,no
394034,Caprimulgus,macrurus,,Large-tailed Nightjar,Somkiat Pakapinyo (Chai),Thailand,"Ban Krang, Kaengkrachan NP",12.7982,99.4534,320,song,//www.xeno-canto.org/394034,//www.xeno-canto.org/394034/download,XC394034-large-tailed n02-11-2017-2130-1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,21:30,2017-11-02,2017-11-24,[''],,no,no
394033,Caprimulgus,macrurus,,Large-tailed Nightjar,Somkiat Pakapinyo (Chai),Thailand,"Ban Krang, Kaengkrachan NP",12.7982,99.4534,320,song,//www.xeno-canto.org/394033,//www.xeno-canto.org/394033/download,XC394033-large-tailed n02-11-2017-2130.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,21:30,2017-11-02,2017-11-24,[''],,no,no
378237,Caprimulgus,macrurus,,Large-tailed Nightjar,Karyadi Baskoro,Indonesia,"Bulusan, Tembalang, Kota Semarang, Jawa Tengah",-7.0611,110.4473,190,song,//www.xeno-canto.org/378237,//www.xeno-canto.org/378237/download,XC378237-Cabak-Maling_Bulusan_281015_02.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,20:30,2015-10-28,2017-07-02,[''],,yes,no
365428,Caprimulgus,macrurus,,Large-tailed Nightjar,Eric DeFonso,Thailand,Ko Phra Thong Island Nature Resort,9.131,98.2612,10,song,//www.xeno-canto.org/365428,//www.xeno-canto.org/365428/download,XC365428-20160218-0630-CO0096-TH-Ko Phra Thong-L-T Nightjar (A).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:29,06:30,2016-02-18,2017-04-21,"['Eudynamys scolopaceus', 'Halcyon smyrnensis', 'Strix seloputo', 'Centropus sinensis']","Close sample of highly repetitive percussive notes, ~15m from recordist. Forested area along road near resort grounds.",no,no
365423,Caprimulgus,macrurus,,Large-tailed Nightjar,Eric DeFonso,Thailand,Ko Phra Thong Island Nature Resort,9.131,98.2612,10,song,//www.xeno-canto.org/365423,//www.xeno-canto.org/365423/download,XC365423-20160218-0622-CO0094-TH-Ko Phra Thong-L-T Nightjar (A).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,06:22,2016-02-18,2017-04-21,['Halcyon smyrnensis'],"Same session as XC365422. Highly repetitive percussive notes from bird ~20m from recordist, in forested area just outside resort grounds around dawn.",no,no
365142,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Greg Irving,Thailand,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",15.1229,98.8928,800,song,//www.xeno-canto.org/365142,//www.xeno-canto.org/365142/download,XC365142-076 Nightjar - Large-tailed (Caprimulgus macurus bimaculatus) Song APR 0100h 800m ThikhongTYN_GI_2019.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,7:46,01:00,2017-04-17,2017-04-18,[''],Bird sang throughout much of the moonlight night,no,no
312462,Caprimulgus,macrurus,,Large-tailed Nightjar,Prashant Kumar,India,"Pawalgarh Conservation Reserve, Nainital, Uttarakhand",29.4725,79.1681,460,song,//www.xeno-canto.org/312462,//www.xeno-canto.org/312462/download,XC312462-Large-tailed Nightjar.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,18:55,2016-04-12,2016-04-16,[''],,no,no
311069,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Frank Lambert,Malaysia,"Port Dickson, Howes",2.5298,101.8051,20,song,//www.xeno-canto.org/311069,//www.xeno-canto.org/311069/download,XC311069-Caprimulgus_macrurus_bimaculatus-FL Port Dickson Malaysia 5Apr16 6.30am.LS110054a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:54,06:30,2016-04-05,2016-04-10,[''],,no,no
290529,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Peter Boesman,Malaysia,"Kuala Selangor, Selangor",3.338,101.241,,song,//www.xeno-canto.org/290529,//www.xeno-canto.org/290529/download,XC290529-274 Large-tailed Nightjar 3 song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,19:30,2014-06-08,2015-11-17,[''],,unknown,unknown
239282,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Stijn Cooleman,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,30,song,//www.xeno-canto.org/239282,//www.xeno-canto.org/239282/download,XC239282-Large-tailed-Nightjar_2014-07-25_0543_LP3200Hz-24db_SC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,05:43,2014-07-25,2015-05-01,[''],rec. without external mic.,no,no
216318,Caprimulgus,macrurus,,Large-tailed Nightjar,Patrik Åberg,Indonesia,"Lolobata National Park, Binagara Halmahera",0.7003,127.83,190,song,//www.xeno-canto.org/216318,//www.xeno-canto.org/216318/download,XC216318-Large-tailed-Nightjar-song-Aketajawe-LolobataNP-(2015-01-03 22.00)-LS140399.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:46,22:00,2015-01-03,2015-03-10,[''],,yes,no
200672,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Frank Lambert,Vietnam,"Cát Tiên National Park, Tân Phú, Dong Nai",11.4377,107.4193,140,song,//www.xeno-canto.org/200672,//www.xeno-canto.org/200672/download,XC200672-Caprimulgus_macrurus_bimaculatus-FL X song CatTienNP 13Mar14 6.32pm LS111604a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200672-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200672-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200672-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200672-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:48,18:32,2014-03-13,2014-11-01,[''],"Same bird as XC200670, XC200671",unknown,no
200671,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Frank Lambert,Vietnam,"Cát Tiên National Park, Tân Phú, Dong Nai",11.4377,107.4193,140,song,//www.xeno-canto.org/200671,//www.xeno-canto.org/200671/download,XC200671-Caprimulgus_macrurus_bimaculatus-FL X song CatTienNP 13Mar14 6.30pm LS111603a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200671-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200671-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200671-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC200671-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:28,18:30,2014-03-13,2014-11-01,[''],,unknown,no
158456,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Arend Wassink,Malaysia,Taman Negara National Park,4.39,102.4,110,song,//www.xeno-canto.org/158456,//www.xeno-canto.org/158456/download,XC158456-Caprimulgus macrurus bimaculatus Large-tailed Nightjar song Taman Negara Malaysia 90 m 0.30 hr 1 March 1988 (Arend Wassink).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158456-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158456-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158456-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158456-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:13,00:30,1988-03-01,2013-12-22,[''],,no,no
151699,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Mike Nelson,Indonesia,"Weda, Central Halmahera, North Maluku",0.4218,127.9019,200,"call, song",//www.xeno-canto.org/151699,//www.xeno-canto.org/151699/download,XC151699-Large-tailed NightjarHH12103.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151699-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151699-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151699-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151699-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:43,18:30,2013-09-16,2013-10-17,[''],Several birds setting out just after dusk,yes,no
141804,Caprimulgus,macrurus,macrurus,Large-tailed Nightjar,Frank Lambert,Indonesia,"Carita, West Java ",-6.2781,105.8537,240,song,//www.xeno-canto.org/141804,//www.xeno-canto.org/141804/download,XC141804-Caprimulgus_macrurus_nom-FL song Carita Java 31Oct12 1m LS112605.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141804-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141804-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141804-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC141804-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:16,05:50,2012-10-31,2013-07-07,[''],,yes,no
124372,Caprimulgus,macrurus,,Large-tailed Nightjar,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,song,//www.xeno-canto.org/124372,//www.xeno-canto.org/124372/download,XC124372-Large-tailed-Nightjar-song-2012-12-26 22.35-LS112675.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124372-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124372-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124372-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124372-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:13,22:35,2012-12-26,2013-03-10,[''],,no,no
124369,Caprimulgus,macrurus,,Large-tailed Nightjar,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,song,//www.xeno-canto.org/124369,//www.xeno-canto.org/124369/download,XC124369-Large-tailed-Nightjar-song-2012-12-26 22.30-LS112674.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124369-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124369-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124369-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124369-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:21,22:30,2012-12-26,2013-03-10,[''],,no,no
124367,Caprimulgus,macrurus,,Large-tailed Nightjar,Patrik Åberg,Cambodia,"Prey Veng, Preah Vihear",13.9144,104.5538,90,song,//www.xeno-canto.org/124367,//www.xeno-canto.org/124367/download,XC124367-Large-tailed-Nightjar-song-2012-12-26 21.11-LS112656.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124367-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124367-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124367-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124367-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:11,21:11,2012-12-26,2013-03-10,"['Ninox scutulata', 'Lyncornis macrotis']",,no,no
97965,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Frank Lambert,Cambodia,Seima Biodiversity Conservation Area - trails behind HQ,12.145999999999999,106.916,130,song,//www.xeno-canto.org/97965,//www.xeno-canto.org/97965/download,Caprimulgus_macrurus_bimaculatus-FL calls dawn Seima Cambodia 20Apr12 140m LS110333.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97965-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97965-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97965-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC97965-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:23,05:25,2012-03-20,2012-04-05,[''],"Clean close sequence, probably same bird as XC97963.  Note the notes change slightly at the very end and are followed by some very quiet 'guttural' noises",unknown,unknown
94173,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Mike Nelson,Thailand,"Samarn Bird Camp, Phetchaburi",12.811,99.56299999999999,250,song,//www.xeno-canto.org/94173,//www.xeno-canto.org/94173/download,LargetailedNightjar5.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC94173-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC94173-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC94173-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC94173-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:18,5:45am,2012-01-24,2012-02-03,"['Eudynamys scolopaceus', 'Vanellus indicus']",Getting rapid towards the end. Started singing about half an hour before twilight,yes,no
65328,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Rolf A. de By,Malaysia,"Johor, Panti Forest Reserve, Ridge Trail",1.8456,103.9401,48,song,//www.xeno-canto.org/65328,//www.xeno-canto.org/65328/download,rdb2010_1023_190403.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC65328-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC65328-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC65328-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC65328-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:47,19:04,2010-10-23,2010-11-11,[''],High in tree at forest edge near electricity pylons,unknown,unknown
35706,Caprimulgus,macrurus,,Large-tailed Nightjar,Arnold Meijer,Vietnam,"Cat Tien National Park, Cochinchina",11.3473,107.1501,?,song,//www.xeno-canto.org/35706,//www.xeno-canto.org/35706/download,Large-tailed Nightjar.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35706-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35706-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35706-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UXOKEACNUT/ffts/XC35706-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:20,?:?,2000-03-00,2009-06-11,[''],Singing after dark. link:http://www.bluerobin.nl,unknown,unknown
25980,Caprimulgus,macrurus,,Large-tailed Nightjar,David Edwards,Vietnam,"Cat Tien National Park, Cochinchina",11.3473,107.1501,370,song,//www.xeno-canto.org/25980,//www.xeno-canto.org/25980/download,Large-tailedNightjarVNEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25980-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25980-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25980-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25980-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:29,?:?,2008-02-00,2008-12-11,['Lyncornis macrotis'],,unknown,unknown
25979,Caprimulgus,macrurus,,Large-tailed Nightjar,David Edwards,Cambodia,Seima Biodiversity Conservation Area,12.165541000000001,106.690979,400,song,//www.xeno-canto.org/25979,//www.xeno-canto.org/25979/download,Large-tailedNightjarCambodiaEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25979-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25979-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25979-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25979-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:21,?:?,2008-02-00,2008-12-11,[''],,unknown,unknown
25978,Caprimulgus,macrurus,,Large-tailed Nightjar,David Edwards,Vietnam,"Cat Tien National Park, Cochinchina",11.3473,107.1501,370,song,//www.xeno-canto.org/25978,//www.xeno-canto.org/25978/download,Large-tailedNightjar2VNEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25978-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25978-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25978-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC25978-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:01,?:?,2008-02-00,2008-12-11,['Lyncornis macrotis'],,unknown,unknown
24684,Caprimulgus,macrurus,,Large-tailed Nightjar,Frank Lambert,Papua New Guinea,"Varirata National Park, National Capital District ",-9.4667,147.3834,700,song,//www.xeno-canto.org/24684,//www.xeno-canto.org/24684/download,NJLargeTail_FL Varirata24Jul08.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC24684-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC24684-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC24684-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC24684-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,05:15,2008-07-24,2008-11-29,[''],,unknown,unknown
